"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0W170","2020-02-25 00:00:00","42.000","32.000","0.900","16.100","0.920","1014.000","","0.000","-99.000","-99.000","-99.000","17.000","","12.600",""
"C0Z150","2020-02-25 00:00:00","27.000","205.000","2.500","19.800","0.990","1019.000","","2.000","-99.000","-99.000","-99.000","23.500","","18.100",""
"C0S840","2020-02-25 00:00:00","22.000","277.000","2.000","20.100","0.900","1020.500","","0.500","-99.000","-99.000","-99.000","25.200","","19.600",""
"C0H9A0","2020-02-25 00:00:00","1595.000","198.000","0.800","13.400","0.620","851.200","","0.000","-99.000","-99.000","-99.000","21.400","","9.500",""
"C0Z300","2020-02-25 00:00:00","182.000","162.000","0.900","17.300","0.990","1002.100","","1.000","-99.000","-99.000","-99.000","24.800","","17.000",""
"C0G730","2020-02-25 00:00:00","27.000","46.000","0.900","17.000","0.980","1017.600","","0.000","-99.000","-99.000","-99.000","22.100","","16.600",""
"C0V730","2020-02-25 00:00:00","33.000","0.000","0.100","21.300","0.920","1016.300","","0.000","-99.000","-99.000","-99.000","27.900","","18.300",""
"C0SA00","2020-02-25 00:00:00","466.000","297.000","0.600","16.300","1.000","968.500","","0.000","-99.000","-99.000","-99.000","23.000","","15.400",""
"C0S900","2020-02-25 00:00:00","27.000","61.000","4.200","23.700","0.780","1018.200","","0.000","-99.000","-99.000","-99.000","25.100","","21.900",""
"C0C480","2020-02-25 00:00:00","105.000","264.000","0.400","18.400","0.920","1007.900","","0.000","-99.000","-99.000","-99.000","27.200","","18.000",""
"C0V720","2020-02-25 00:00:00","15.000","51.000","1.000","21.500","0.840","1017.900","","0.000","-99.000","-99.000","-99.000","26.400","","18.700",""
"C0UA60","2020-02-25 00:00:00","566.000","268.000","1.000","16.700","0.940","956.300","","13.000","-99.000","-99.000","-99.000","19.400","","15.200",""
"C0A980","2020-02-25 00:00:00","11.000","328.000","1.400","18.600","0.950","1019.600","","0.000","-99.000","-99.000","-99.000","26.700","","18.600",""
"C0C670","2020-02-25 00:00:00","250.000","195.000","1.900","16.800","0.960","991.600","","0.000","-99.000","-99.000","-99.000","26.000","","15.100",""
"C0K550","2020-02-25 00:00:00","15.000","0.000","0.200","18.100","0.920","1018.300","","0.000","-99.000","-99.000","-99.000","24.900","","16.800",""
"C0R350","2020-02-25 00:00:00","35.000","63.000","4.100","23.400","0.800","1015.900","","0.000","-99.000","-99.000","-99.000","26.200","","21.600",""
"C0T9F0","2020-02-25 00:00:00","251.000","282.000","0.900","18.100","0.900","992.800","","0.500","-99.000","-99.000","-99.000","23.900","","17.000",""
"C0D390","2020-02-25 00:00:00","146.000","0.000","0.000","17.700","0.940","1002.000","","0.000","-99.000","-99.000","-99.000","26.600","","13.500",""
"C0E430","2020-02-25 00:00:00","258.000","186.000","1.600","14.800","0.960","994.100","","0.000","-99.000","-99.000","-99.000","24.700","","13.800",""
"C0O990","2020-02-25 00:00:00","18.000","0.000","0.000","18.600","0.990","1017.200","","0.000","-99.000","-99.000","-99.000","28.500","","15.000",""
"CM0010","2020-02-25 00:00:00","68.000","0.000","0.000","18.800","0.790","1012.600","","0.000","-99.000","-99.000","-99.000","26.200","","18.500",""
"C0K500","2020-02-25 00:00:00","12.000","41.000","0.700","17.900","0.990","1017.400","","0.000","-99.000","-99.000","-99.000","24.500","","16.800",""
"C0X260","2020-02-25 00:00:00","39.000","44.000","0.900","18.900","0.950","1015.600","","0.000","-99.000","-99.000","-99.000","26.500","","16.100",""
"C0ACA0","2020-02-25 00:00:00","25.000","0.000","0.000","19.800","0.830","1016.100","","0.000","-99.000","-99.000","-99.000","27.000","","19.600",""
"C0X180","2020-02-25 00:00:00","62.000","0.000","0.000","18.400","0.990","1011.800","","0.000","-99.000","-99.000","-99.000","27.700","","15.800",""
"C0F930","2020-02-25 00:00:00","100.000","101.000","0.800","18.700","1.000","1007.900","","0.000","-99.000","-99.000","-99.000","24.700","","15.200",""
"C0I010","2020-02-25 00:00:00","1562.000","75.000","0.600","13.900","0.640","853.900","","0.000","-99.000","-99.000","-99.000","20.800","","11.000",""
"C0R190","2020-02-25 00:00:00","32.000","0.000","0.200","19.500","0.980","1015.300","","0.000","-99.000","-99.000","-99.000","28.800","","14.900",""
"C0E420","2020-02-25 00:00:00","19.000","138.000","0.800","17.700","0.950","1016.100","","0.000","-99.000","-99.000","-99.000","22.200","","14.100",""
"C0W160","2020-02-25 00:00:00","49.000","80.000","1.600","15.100","0.910","1011.300","","0.000","-99.000","-99.000","-99.000","18.500","","13.800",""
"C0I460","2020-02-25 00:00:00","110.000","0.000","0.200","19.100","0.930","1007.500","","0.000","-99.000","-99.000","-99.000","26.900","","15.500",""
"C0A9F0","2020-02-25 00:00:00","35.000","0.000","0.000","20.900","0.760","1016.600","","0.000","-99.000","-99.000","-99.000","27.900","","20.200",""
"C0F9A0","2020-02-25 00:00:00","425.000","153.000","1.400","18.600","0.960","970.800","","0.000","-99.000","-99.000","-99.000","25.100","","16.600",""
"C0O950","2020-02-25 00:00:00","4.000","0.000","0.000","18.500","0.970","1018.300","","0.000","-99.000","-99.000","-99.000","26.200","","16.700",""
"C0M760","2020-02-25 00:00:00","40.000","46.000","0.800","18.800","0.920","1015.300","","0.000","-99.000","-99.000","-99.000","25.600","","16.600",""
"C0AH70","2020-02-25 00:00:00","34.000","272.000","1.300","21.000","0.710","1016.600","","0.000","-99.000","-99.000","-99.000","27.600","","20.100",""
"C0V250","2020-02-25 00:00:00","298.000","41.000","1.400","18.400","0.960","984.900","","0.000","-99.000","-99.000","-99.000","30.300","","14.000",""
"C0U980","2020-02-25 00:00:00","573.000","63.000","0.500","16.700","0.980","956.600","","14.500","-99.000","-99.000","-99.000","16.900","","15.200",""
"C0S740","2020-02-25 00:00:00","289.000","0.000","0.000","17.200","0.980","989.900","","0.000","-99.000","-99.000","-99.000","24.200","","16.600",""
"C0A940","2020-02-25 00:00:00","49.000","188.000","1.200","16.700","0.980","1014.500","","0.000","-99.000","-99.000","-99.000","26.600","","16.700",""
"C0A920","2020-02-25 00:00:00","196.000","0.000","0.000","16.600","0.930","996.200","","0.000","-99.000","-99.000","-99.000","25.400","","16.600",""
"C0T870","2020-02-25 00:00:00","135.000","0.000","0.100","18.200","0.990","1005.700","","0.500","-99.000","-99.000","-99.000","22.400","","15.900",""
"C0O930","2020-02-25 00:00:00","69.000","0.000","0.100","18.000","1.000","1012.500","","0.000","-99.000","-99.000","-99.000","29.600","","14.200",""
"C0AI40","2020-02-25 00:00:00","37.000","0.000","0.000","19.900","0.790","1016.100","","0.000","-99.000","-99.000","-99.000","26.500","","19.900",""
"C0C460","2020-02-25 00:00:00","482.000","0.000","0.200","18.000","0.730","966.000","","0.000","-99.000","-99.000","-99.000","25.700","","16.400",""
"C0E520","2020-02-25 00:00:00","320.000","0.000","0.000","14.400","1.000","984.500","","0.000","-99.000","-99.000","-99.000","26.400","","11.400",""
"C0T9D0","2020-02-25 00:00:00","7.000","247.000","0.700","19.200","0.970","1021.000","","6.000","-99.000","-99.000","-99.000","23.200","","18.200",""
"C0I390","2020-02-25 00:00:00","1184.000","93.000","0.900","14.500","0.830","891.900","","0.000","-99.000","-99.000","-99.000","22.200","","10.000",""
"C0B020","2020-02-25 00:00:00","86.000","276.000","1.900","20.700","0.760","1008.300","","0.000","-99.000","-99.000","-99.000","24.100","","18.800",""
"CM0170","2020-02-25 00:00:00","106.000","109.000","2.800","18.800","0.990","1008.600","","0.000","-99.000","-99.000","-99.000","25.300","","14.400",""
"C0F860","2020-02-25 00:00:00","2215.000","209.000","0.800","9.400","0.920","785.800","","0.000","-99.000","-99.000","-99.000","17.200","","4.300",""
"C0U890","2020-02-25 00:00:00","116.000","275.000","1.700","19.400","0.990","1008.400","","0.000","-99.000","-99.000","-99.000","22.300","","16.800",""
"C0G800","2020-02-25 00:00:00","15.000","0.000","0.000","17.600","0.990","1018.100","","0.000","-99.000","-99.000","-99.000","23.000","","16.500",""
"C0F850","2020-02-25 00:00:00","379.000","125.000","0.400","16.700","0.890","976.300","","0.000","-99.000","-99.000","-99.000","25.800","","13.400",""
"C0AH50","2020-02-25 00:00:00","275.000","253.000","1.900","17.600","0.980","988.000","","0.000","-99.000","-99.000","-99.000","24.400","","17.600",""
"C0Z160","2020-02-25 00:00:00","124.000","198.000","0.400","18.900","0.940","1008.400","","0.000","-99.000","-99.000","-99.000","24.000","","17.300",""
"C0R540","2020-02-25 00:00:00","17.000","46.000","1.400","20.800","0.880","1017.300","","0.000","-99.000","-99.000","-99.000","25.600","","17.000",""
"C0K480","2020-02-25 00:00:00","56.000","332.000","0.800","17.700","0.990","1013.200","","0.000","-99.000","-99.000","-99.000","24.600","","16.300",""
"C0H890","2020-02-25 00:00:00","440.000","0.000","0.000","17.700","0.900","969.000","","0.000","-99.000","-99.000","-99.000","26.600","","13.300",""
"C0S770","2020-02-25 00:00:00","375.000","299.000","0.500","18.000","0.940","978.600","","2.500","-99.000","-99.000","-99.000","22.300","","16.700",""
"C0X230","2020-02-25 00:00:00","29.000","18.000","0.900","17.800","0.920","1017.500","","0.000","-99.000","-99.000","-99.000","25.000","","15.600",""
"C0B010","2020-02-25 00:00:00","38.000","210.000","1.000","17.900","0.960","1013.300","","0.000","-99.000","-99.000","-99.000","25.100","","17.800",""
"C0R490","2020-02-25 00:00:00","49.000","350.000","0.600","20.700","0.860","1013.300","","0.000","-99.000","-99.000","-99.000","28.500","","16.900",""
"C0V440","2020-02-25 00:00:00","27.000","0.000","0.000","19.500","0.830","1015.900","","0.000","-99.000","-99.000","-99.000","27.600","","16.700",""
"C0SA40","2020-02-25 00:00:00","200.000","0.000","0.000","17.300","0.960","999.500","","0.000","-99.000","-99.000","-99.000","25.700","","16.900",""
"C0Z280","2020-02-25 00:00:00","224.000","183.000","1.200","17.700","0.990","997.500","","1.000","-99.000","-99.000","-99.000","24.000","","16.800",""
"C0Z070","2020-02-25 00:00:00","247.000","173.000","0.600","18.000","0.990","993.100","","0.500","-99.000","-99.000","-99.000","24.600","","16.700",""
"CM0180","2020-02-25 00:00:00","313.000","0.000","0.000","18.100","0.910","984.400","","0.000","-99.000","-99.000","-99.000","29.400","","14.300",""
"C0T9N0","2020-02-25 00:00:00","261.000","92.000","1.000","17.200","0.990","992.400","","1.500","-99.000","-99.000","-99.000","25.000","","16.900",""
"C0K470","2020-02-25 00:00:00","97.000","0.000","0.000","17.200","0.990","1008.400","","0.000","-99.000","-99.000","-99.000","25.700","","14.500",""
"C0R720","2020-02-25 00:00:00","214.000","355.000","4.300","20.700","0.800","996.300","","0.500","-99.000","-99.000","-99.000","23.600","","19.100",""
"C0V650","2020-02-25 00:00:00","28.000","0.000","0.000","20.100","0.880","1018.300","","0.000","-99.000","-99.000","-99.000","24.800","","17.000",""
"C0H9C0","2020-02-25 00:00:00","3402.000","13.000","0.300","5.100","0.000","679.900","","0.000","-99.000","-99.000","-99.000","13.500","","5.100",""
"C0U780","2020-02-25 00:00:00","15.000","232.000","1.000","19.900","0.990","1019.400","","7.000","-99.000","-99.000","-99.000","23.600","","16.900",""
"C0U760","2020-02-25 00:00:00","22.000","0.000","0.000","19.600","0.990","1019.700","","20.500","-99.000","-99.000","-99.000","24.000","","17.900",""
"C0X290","2020-02-25 00:00:00","10.000","64.000","2.100","19.200","0.910","1018.300","","0.000","-99.000","-99.000","-99.000","23.200","","18.100",""
"C0E830","2020-02-25 00:00:00","37.000","118.000","0.400","18.100","0.950","1015.700","","0.000","-99.000","-99.000","-99.000","21.500","","15.800",""
"C0K330","2020-02-25 00:00:00","38.000","4.000","0.400","17.900","0.990","1015.200","","0.000","-99.000","-99.000","-99.000","24.900","","16.200",""
"C0M660","2020-02-25 00:00:00","40.000","20.000","1.100","18.300","0.930","1015.700","","0.000","-99.000","-99.000","-99.000","24.700","","16.200",""
"C0D580","2020-02-25 00:00:00","120.000","0.000","0.000","17.100","0.980","1006.400","","0.000","-99.000","-99.000","-99.000","24.100","","12.600",""
"C0R640","2020-02-25 00:00:00","21.000","52.000","1.900","21.900","0.880","1017.900","","0.000","-99.000","-99.000","-99.000","25.100","","18.700",""
"C0E810","2020-02-25 00:00:00","53.000","0.000","0.000","17.300","0.990","1014.400","","0.000","-99.000","-99.000","-99.000","23.000","","12.900",""
"C0G830","2020-02-25 00:00:00","27.000","345.000","0.800","17.900","1.000","1015.400","","0.000","-99.000","-99.000","-99.000","23.500","","16.600",""
"C0A550","2020-02-25 00:00:00","422.000","0.000","0.000","17.200","1.000","972.400","","10.500","-99.000","-99.000","-99.000","20.200","","15.900",""
"C0G750","2020-02-25 00:00:00","31.000","33.000","0.800","17.500","0.930","1017.300","","0.000","-99.000","-99.000","-99.000","23.100","","16.800",""
"C0Z270","2020-02-25 00:00:00","343.000","246.000","1.400","17.300","0.990","982.600","","1.500","-99.000","-99.000","-99.000","21.500","","16.100",""
"C0UA30","2020-02-25 00:00:00","1397.000","248.000","0.900","12.200","1.000","866.700","","0.500","-99.000","-99.000","-99.000","16.700","","9.200",""
"C0I080","2020-02-25 00:00:00","536.000","0.000","0.000","16.000","0.840","961.700","","0.000","-99.000","-99.000","-99.000","27.000","","13.900",""
"C0UA00","2020-02-25 00:00:00","392.000","288.000","0.600","16.600","0.960","977.100","","0.000","-99.000","-99.000","-99.000","24.400","","12.700",""
"C0AD40","2020-02-25 00:00:00","32.000","214.000","0.300","19.000","0.910","1016.300","","0.000","-99.000","-99.000","-99.000","27.700","","15.900",""
"C0G900","2020-02-25 00:00:00","20.000","62.000","1.400","18.600","0.950","1016.400","","0.000","-99.000","-99.000","-99.000","22.200","","18.500",""
"C0S660","2020-02-25 00:00:00","794.000","264.000","0.900","15.300","0.920","934.300","","0.000","-99.000","-99.000","-99.000","21.400","","13.700",""
"C0M640","2020-02-25 00:00:00","155.000","0.000","0.000","19.200","0.960","1001.600","","0.000","-99.000","-99.000","-99.000","26.000","","16.400",""
"C0R660","2020-02-25 00:00:00","20.000","88.000","1.700","20.000","0.910","1017.900","","0.000","-99.000","-99.000","-99.000","24.500","","17.900",""
"C0UA10","2020-02-25 00:00:00","1711.000","336.000","1.300","9.900","1.000","837.500","","0.000","-99.000","-99.000","-99.000","18.100","","6.300",""
"C0V770","2020-02-25 00:00:00","26.000","94.000","0.400","20.800","0.790","1016.400","","0.000","-99.000","-99.000","-99.000","27.100","","17.200",""
"C0E730","2020-02-25 00:00:00","26.000","162.000","1.300","18.100","0.940","1015.800","","0.000","-99.000","-99.000","-99.000","23.300","","15.200",""
"C0V810","2020-02-25 00:00:00","32.000","0.000","0.000","20.700","0.920","1014.800","","0.000","-99.000","-99.000","-99.000","23.900","","18.200",""
"C0A9C0","2020-02-25 00:00:00","35.000","0.000","0.000","19.600","0.820","1016.600","","0.000","-99.000","-99.000","-99.000","27.800","","19.600",""
"C0X310","2020-02-25 00:00:00","9.000","52.000","2.200","19.200","0.890","1019.200","","0.000","-99.000","-99.000","-99.000","23.000","","17.900",""
"C0K280","2020-02-25 00:00:00","23.000","30.000","1.000","16.800","0.990","1019.400","","0.000","-99.000","-99.000","-99.000","26.600","","15.800",""
"C0M650","2020-02-25 00:00:00","20.000","344.000","0.800","18.100","0.920","1017.700","","0.000","-99.000","-99.000","-99.000","25.100","","16.900",""
"C0S910","2020-02-25 00:00:00","212.000","85.000","3.300","21.800","0.990","997.600","","0.000","-99.000","-99.000","-99.000","23.600","","20.400",""
"C0D570","2020-02-25 00:00:00","15.000","179.000","0.300","18.200","1.000","1018.700","","0.000","-99.000","-99.000","-99.000","24.700","","13.300",""
"C0M710","2020-02-25 00:00:00","15.000","48.000","1.200","18.400","0.910","1018.100","","0.000","-99.000","-99.000","-99.000","23.000","","17.800",""
"C0V490","2020-02-25 00:00:00","20.000","0.000","0.000","21.500","0.820","1017.400","","0.000","-99.000","-99.000","-99.000","26.100","","19.600",""
"C0E870","2020-02-25 00:00:00","34.000","114.000","1.300","17.900","0.990","1018.100","","0.000","-99.000","-99.000","-99.000","22.900","","14.500",""
"C0M800","2020-02-25 00:00:00","440.000","0.000","0.000","17.000","0.940","970.100","","0.000","-99.000","-99.000","-99.000","27.100","","13.900",""
"C0A570","2020-02-25 00:00:00","360.000","94.000","0.600","15.600","0.980","979.700","","0.000","-99.000","-99.000","-99.000","22.000","","15.600",""
"C0S790","2020-02-25 00:00:00","236.000","280.000","2.700","18.800","0.850","996.100","","1.000","-99.000","-99.000","-99.000","25.500","","17.100",""
"C0D590","2020-02-25 00:00:00","143.000","188.000","0.300","17.700","0.990","1004.600","","0.000","-99.000","-99.000","-99.000","22.600","","15.200",""
"C0U990","2020-02-25 00:00:00","31.000","274.000","1.400","19.100","0.890","1017.900","","1.500","-99.000","-99.000","-99.000","23.500","","17.000",""
"C0M700","2020-02-25 00:00:00","150.000","0.000","0.000","17.300","0.980","1003.200","","0.000","-99.000","-99.000","-99.000","26.900","","14.700",""
"C0A970","2020-02-25 00:00:00","96.000","197.000","9.600","20.000","0.990","1009.800","","6.500","-99.000","-99.000","-99.000","20.400","","17.300",""
